date,name,amount,level
"2023-11-18 00:10:45.512476",Angie,269891,884
"2023-11-19 00:10:46.464851",Angie,17381418,885
"2023-11-20 00:10:46.013538",Angie,5807267,885
"2023-11-21 00:10:47.038007",Angie,-44639468,884
"2023-11-22 00:10:47.047467",Angie,0,884
"2023-11-23 00:10:47.976528",Angie,24125877,884
"2023-11-24 00:10:46.605993",Angie,201857,884
"2023-11-25 00:10:46.854156",Angie,47097318,885
"2023-11-26 00:10:48.068204",Angie,41651951,886
"2023-11-27 00:10:47.275485",Angie,0,886
"2023-11-28 00:10:47.400566",Angie,0,886
"2023-11-29 00:10:47.371939",Angie,4237285,887
"2023-11-30 00:10:44.979010",Angie,0,887
"2023-12-01 00:10:47.756421",Angie,0,887
"2023-11-01 00:13:08.007730",Annora,0,162
"2023-11-02 00:13:07.976751",Annora,9824016,170
"2023-11-03 00:13:04.265918",Annora,39420239,194
"2023-11-04 00:13:01.165479",Annora,4176368,196
"2023-11-05 00:13:07.810218",Annora,10192949,201
"2023-11-06 00:13:09.146309",Annora,0,201
"2023-11-07 00:13:08.718175",Annora,11394851,207
"2023-11-08 00:13:04.465955",Annora,0,207
"2023-11-09 00:13:06.459265",Annora,0,207
"2023-11-10 00:13:12.963041",Annora,48726,207
"2023-11-11 00:13:07.483001",Annora,3580216,209
"2023-11-12 00:13:09.311908",Annora,3303717,210
"2023-11-13 00:13:08.309322",Annora,0,210
"2023-11-14 00:13:23.204718",Annora,0,210
"2023-11-15 00:13:24.644494",Annora,7139109,213
"2023-11-16 00:13:28.844805",Annora,1637263,214
"2023-11-17 00:13:29.970336",Annora,0,214
"2023-11-18 00:13:30.513423",Annora,10100611,218
"2023-11-19 00:13:28.367148",Annora,12264161,223
"2023-11-20 00:13:29.667897",Annora,0,223
"2023-11-21 00:13:29.678522",Annora,0,223
"2023-11-22 00:13:32.077460",Annora,0,223
"2023-11-23 00:13:32.035496",Annora,0,223
"2023-11-24 00:13:30.796018",Annora,0,223
"2023-11-25 00:13:30.564697",Annora,0,223
"2023-11-26 00:13:33.675982",Annora,0,223
"2023-11-27 00:13:31.760214",Annora,0,223
"2023-11-28 00:13:32.829862",Annora,0,223
"2023-11-29 00:13:31.443622",Annora,0,223
"2023-11-30 00:13:30.330858",Annora,0,223
"2023-12-01 00:13:32.727960",Annora,0,223
"2023-11-01 00:13:24.147948",Arua,6064814,890
"2023-11-02 00:13:23.692568",Arua,0,890
"2023-11-03 00:13:22.722730",Arua,0,890
"2023-11-04 00:13:20.727021",Arua,0,890
"2023-11-05 00:13:23.832431",Arua,0,890
"2023-11-06 00:13:23.906783",Arua,48791836,891
"2023-11-07 00:13:24.673609",Arua,97156825,893
"2023-11-08 00:13:22.229162",Arua,0,893
"2023-11-09 00:13:23.459071",Arua,0,893
"2023-11-10 00:13:27.839305",Arua,0,893
"2023-11-11 00:13:23.476312",Arua,0,893
"2023-11-12 00:13:24.374370",Arua,0,893
"2023-11-13 00:13:24.159747",Arua,0,893
"2023-11-14 00:13:38.104314",Arua,0,893
"2023-11-15 00:13:39.567749",Arua,35842711,894
"2023-11-16 00:13:43.980384",Arua,4975776,894
"2023-11-17 00:13:44.984664",Arua,37411058,895
"2023-11-18 00:13:45.777164",Arua,0,895
"2023-11-19 00:13:43.220064",Arua,6444403,896
"2023-11-20 00:13:44.703411",Arua,56426512,897
"2023-11-21 00:13:44.940540",Arua,0,897
"2023-11-22 00:13:47.377840",Arua,0,897
"2023-11-23 00:13:47.245964",Arua,0,897
"2023-11-24 00:13:46.540340",Arua,0,897
"2023-11-25 00:13:45.723985",Arua,0,897
"2023-11-26 00:13:49.041261",Arua,0,897
"2023-11-27 00:13:46.684440",Arua,23673387,898
"2023-11-28 00:13:48.399442",Arua,31074838,898
"2023-11-29 00:13:46.974045",Arua,41155287,899
"2023-11-30 00:13:45.639939",Arua,0,899
"2023-12-01 00:13:49.303674",Arua,0,899
"2023-11-01 00:13:39.861543","Au Revoir",0,910
"2023-11-02 00:13:39.886806","Au Revoir",0,910
"2023-11-03 00:13:39.548928","Au Revoir",0,910
"2023-11-04 00:13:37.446900","Au Revoir",0,910
"2023-11-05 00:13:39.472965","Au Revoir",0,910
"2023-11-06 00:13:39.709492","Au Revoir",0,910
"2023-11-07 00:13:41.647843","Au Revoir",0,910
"2023-11-08 00:13:37.691652","Au Revoir",0,910
"2023-11-09 00:13:39.132290","Au Revoir",0,910
"2023-11-10 00:13:43.497045","Au Revoir",0,910
"2023-11-11 00:13:38.990040","Au Revoir",0,910
"2023-11-12 00:13:39.808031","Au Revoir",0,910
"2023-11-13 00:13:39.613055","Au Revoir",0,910
"2023-11-19 00:13:58.190393","Au Revoir",0,910
"2023-11-20 00:13:59.675276","Au Revoir",0,910
"2023-11-21 00:14:01.632034","Au Revoir",0,910
"2023-11-22 00:14:05.104103","Au Revoir",0,910
"2023-11-23 00:14:06.370497","Au Revoir",0,910
"2023-11-24 00:14:02.541013","Au Revoir",0,910
"2023-11-25 00:14:01.169524","Au Revoir",0,910
"2023-11-26 00:14:10.587374","Au Revoir",0,910
"2023-11-27 00:14:04.018056","Au Revoir",0,910
"2023-11-28 00:14:09.056847","Au Revoir",0,910
"2023-11-29 00:14:06.321992","Au Revoir",0,910
"2023-11-30 00:14:02.607055","Au Revoir",0,910
"2023-12-01 00:14:08.741855","Au Revoir",0,910
"2023-11-01 00:13:52.955317",Avallach,0,619
"2023-11-02 00:13:52.155466",Avallach,0,619
"2023-11-03 00:13:51.781545",Avallach,0,619
"2023-11-04 00:13:49.558236",Avallach,0,619
"2023-11-05 00:13:51.657161",Avallach,0,619
"2023-11-06 00:13:52.011457",Avallach,0,619
"2023-11-07 00:13:54.042475",Avallach,0,619
"2023-11-08 00:13:50.856201",Avallach,0,619
"2023-11-09 00:13:51.411906",Avallach,0,619
"2023-11-10 00:13:57.307108",Avallach,0,619
"2023-11-11 00:13:51.875930",Avallach,0,619
"2023-11-12 00:13:52.055689",Avallach,0,619
"2023-11-13 00:13:51.740063",Avallach,0,619
"2023-11-14 00:13:50.161141",Avallach,0,619
"2023-11-15 00:13:52.587919",Avallach,0,619
"2023-11-16 00:13:56.910596",Avallach,0,619
"2023-11-17 00:13:57.346203",Avallach,0,619
"2023-11-18 00:13:58.274206",Avallach,0,619
"2023-11-19 00:14:15.578972",Avallach,0,619
"2023-11-20 00:14:16.828217",Avallach,0,619
"2023-11-21 00:14:19.323851",Avallach,0,619
"2023-11-22 00:14:20.582655",Avallach,0,619
"2023-11-23 00:14:21.486296",Avallach,0,619
"2023-11-24 00:14:19.679696",Avallach,0,619
"2023-11-25 00:14:18.577188",Avallach,0,619
"2023-11-26 00:14:24.140650",Avallach,0,619
"2023-11-27 00:14:20.571083",Avallach,0,619
"2023-11-28 00:14:22.983150",Avallach,0,619
"2023-11-29 00:14:21.315516",Avallach,0,619
"2023-11-30 00:14:19.600868",Avallach,0,619
"2023-12-01 00:14:22.844289",Avallach,0,619
"2023-11-02 00:14:12.640009",Badaras,86042239,738
"2023-11-03 00:14:11.502103",Badaras,78368467,741
"2023-11-04 00:14:07.031890",Badaras,19094709,741
"2023-11-05 00:14:10.967677",Badaras,138060217,746
"2023-11-06 00:14:12.356289",Badaras,17716605,747
"2023-11-07 00:14:15.965930",Badaras,61902,747
"2023-11-08 00:14:10.560179",Badaras,35429886,748
"2023-11-09 00:14:12.079717",Badaras,22932454,749
"2023-11-10 00:14:19.591546",Badaras,42377965,751
"2023-11-01 00:14:14.750335",Bowlin,10271271,1014
"2023-11-02 00:14:28.209547",Bowlin,42623206,1014
"2023-11-03 00:14:27.241589",Bowlin,1268107,1014
"2023-11-04 00:14:24.803215",Bowlin,44230800,1015
"2023-11-05 00:14:26.609989",Bowlin,189410184,1019
"2023-11-06 00:14:27.623407",Bowlin,-49962336,1018
"2023-11-07 00:14:31.652400",Bowlin,29279442,1019
"2023-11-08 00:14:26.025317",Bowlin,9409070,1019
"2023-11-09 00:14:27.830680",Bowlin,200722,1019
"2023-11-10 00:14:35.267439",Bowlin,87156,1019
"2023-11-11 00:14:13.161983",Bowlin,154678,1019
"2023-11-12 00:14:13.532563",Bowlin,39975,1019
"2023-11-13 00:14:12.454167",Bowlin,29531216,1019
"2023-11-14 00:14:09.128234",Bowlin,31815528,1020
"2023-11-15 00:14:14.026161",Bowlin,52791212,1021
"2023-11-16 00:14:19.878215",Bowlin,9604244,1021
"2023-11-17 00:14:20.521309",Bowlin,4670781,1021
"2023-11-18 00:14:21.071246",Bowlin,8611812,1021
"2023-11-19 00:14:31.141754",Bowlin,40387132,1022
"2023-11-20 00:14:32.112828",Bowlin,1134516,1022
"2023-11-21 00:14:34.906618",Bowlin,638200,1022
"2023-11-22 00:14:36.152579",Bowlin,197716,1022
"2023-11-23 00:14:36.887065",Bowlin,375312,1022
"2023-11-24 00:14:35.232300",Bowlin,2079596,1022
"2023-11-25 00:14:33.886333",Bowlin,1363988,1022
"2023-11-26 00:14:39.874771",Bowlin,4440250,1022
"2023-11-27 00:14:36.595976",Bowlin,640708,1022
"2023-11-28 00:14:38.618337",Bowlin,364335,1022
"2023-11-29 00:14:36.737798",Bowlin,1236079,1022
"2023-11-30 00:14:36.067567",Bowlin,217248,1022
"2023-12-01 00:14:38.580197",Bowlin,152691,1022
"2023-11-01 00:14:29.116142",Btkiing,0,744
"2023-11-02 00:14:42.944810",Btkiing,0,744
"2023-11-03 00:14:42.608814",Btkiing,0,744
"2023-11-04 00:14:39.862763",Btkiing,0,744
"2023-11-05 00:14:40.688325",Btkiing,0,744
"2023-11-06 00:14:41.797911",Btkiing,0,744
"2023-11-07 00:14:45.811126",Btkiing,0,744
"2023-11-08 00:14:39.913090",Btkiing,0,744
"2023-11-09 00:14:42.879684",Btkiing,0,744
"2023-11-10 00:14:49.259069",Btkiing,0,744
"2023-11-11 00:14:27.641075",Btkiing,0,744
"2023-11-12 00:14:28.485845",Btkiing,0,744
"2023-11-13 00:14:27.410055",Btkiing,0,744
"2023-11-14 00:14:24.720545",Btkiing,0,744
"2023-11-15 00:14:28.286648",Btkiing,220881,744
"2023-11-16 00:14:34.200276",Btkiing,0,744
"2023-11-17 00:14:35.045385",Btkiing,0,744
"2023-11-18 00:14:35.752606",Btkiing,0,744
"2023-11-19 00:14:46.280078",Btkiing,221125,744
"2023-11-20 00:14:46.056138",Btkiing,0,744
"2023-11-21 00:14:48.915645",Btkiing,0,744
"2023-11-22 00:14:50.250826",Btkiing,0,744
"2023-11-23 00:14:50.852421",Btkiing,0,744
"2023-11-24 00:14:50.168066",Btkiing,0,744
"2023-11-25 00:14:47.778603",Btkiing,0,744
"2023-11-26 00:14:54.021997",Btkiing,23769016,745
"2023-11-27 00:14:50.927598",Btkiing,0,745
"2023-11-28 00:14:52.995612",Btkiing,0,745
"2023-11-29 00:14:50.865084",Btkiing,0,745
"2023-11-30 00:14:50.192121",Btkiing,31386,745
"2023-12-01 00:14:53.779420",Btkiing,0,745
"2023-11-12 00:14:43.057804","Bulla Do Gardenal",86768458,1084
"2023-11-13 00:14:41.866205","Bulla Do Gardenal",45964644,1085
"2023-11-14 00:14:38.874547","Bulla Do Gardenal",51836723,1086
"2023-11-15 00:14:42.665847","Bulla Do Gardenal",58794599,1087
"2023-11-16 00:14:48.705399","Bulla Do Gardenal",58932164,1088
"2023-11-17 00:14:49.436833","Bulla Do Gardenal",21756162,1088
"2023-11-18 00:14:50.593934","Bulla Do Gardenal",99225743,1090
"2023-11-19 00:15:02.526103","Bulla Do Gardenal",59162508,1091
"2023-11-20 00:15:01.483586","Bulla Do Gardenal",90374296,1092
"2023-11-21 00:15:10.484053","Bulla Do Gardenal",49326788,1093
"2023-11-22 00:15:10.606740","Bulla Do Gardenal",33080732,1093
"2023-11-23 00:15:13.606499","Bulla Do Gardenal",42678846,1094
"2023-11-24 00:15:10.007673","Bulla Do Gardenal",13619783,1094
"2023-11-25 00:15:07.120855","Bulla Do Gardenal",27299916,1095
"2023-11-26 00:15:18.165533","Bulla Do Gardenal",57476570,1096
"2023-11-27 00:15:11.688455","Bulla Do Gardenal",75844365,1097
"2023-11-28 00:15:16.977787","Bulla Do Gardenal",32103677,1098
"2023-11-29 00:15:13.558579","Bulla Do Gardenal",83011098,1099
"2023-11-30 00:15:11.409684","Bulla Do Gardenal",30516875,1100
"2023-12-01 00:15:17.308755","Bulla Do Gardenal",95549346,1101
"2023-11-01 00:10:59.597590","Dener Forward",36345204,1186
"2023-11-02 00:11:01.235491","Dener Forward",7379487,1186
"2023-11-03 00:10:59.714109","Dener Forward",203434101,1189
"2023-11-04 00:11:01.104736","Dener Forward",148083437,1191
"2023-11-05 00:11:00.898299","Dener Forward",141895865,1193
"2023-11-06 00:11:01.064312","Dener Forward",137512154,1195
"2023-11-07 00:11:02.565217","Dener Forward",0,1195
"2023-11-08 00:11:00.349529","Dener Forward",0,1195
"2023-11-09 00:10:59.630196","Dener Forward",1593,1195
"2023-11-10 00:11:04.670475","Dener Forward",0,1195
"2023-11-11 00:11:01.637778","Dener Forward",0,1195
"2023-11-12 00:11:02.146288","Dener Forward",0,1195
"2023-11-13 00:10:58.323885","Dener Forward",0,1195
"2023-11-14 00:10:58.328856","Dener Forward",0,1195
"2023-11-15 00:11:00.870901","Dener Forward",140860,1195
"2023-11-16 00:11:01.825786","Dener Forward",597079,1195
"2023-11-17 00:10:59.913326","Dener Forward",0,1195
"2023-11-18 00:11:02.478007","Dener Forward",0,1195
"2023-11-19 00:11:01.762547","Dener Forward",0,1195
"2023-11-20 00:11:01.126290","Dener Forward",0,1195
"2023-11-21 00:11:03.648333","Dener Forward",0,1195
"2023-11-22 00:11:03.425634","Dener Forward",0,1195
"2023-11-23 00:11:05.292508","Dener Forward",0,1195
"2023-11-24 00:11:02.451338","Dener Forward",0,1195
"2023-11-25 00:11:02.465339","Dener Forward",0,1195
"2023-11-26 00:11:05.481188","Dener Forward",0,1195
"2023-11-27 00:11:04.814854","Dener Forward",0,1195
"2023-11-28 00:11:04.551280","Dener Forward",0,1195
"2023-11-29 00:11:03.218782","Dener Forward",31083300,1195
"2023-11-30 00:10:59.606938","Dener Forward",0,1195
"2023-12-01 00:11:05.600702","Dener Forward",277194,1195
"2023-11-01 00:14:40.847383","Deregue Jhonson",0,303
"2023-11-02 00:14:55.380984","Deregue Jhonson",0,303
"2023-11-03 00:14:54.485827","Deregue Jhonson",0,303
"2023-11-04 00:14:51.523691","Deregue Jhonson",0,303
"2023-11-05 00:14:52.445458","Deregue Jhonson",0,303
"2023-11-06 00:14:54.760146","Deregue Jhonson",0,303
"2023-11-07 00:14:57.592956","Deregue Jhonson",0,303
"2023-11-08 00:14:52.830293","Deregue Jhonson",0,303
"2023-11-09 00:14:54.723881","Deregue Jhonson",0,303
"2023-11-10 00:15:04.325880","Deregue Jhonson",0,303
"2023-11-11 00:14:40.000619","Deregue Jhonson",0,303
"2023-11-12 00:14:54.924367","Deregue Jhonson",0,303
"2023-11-13 00:14:53.415998","Deregue Jhonson",0,303
"2023-11-14 00:14:50.437896","Deregue Jhonson",0,303
"2023-11-15 00:14:55.210128","Deregue Jhonson",0,303
"2023-11-16 00:15:02.316033","Deregue Jhonson",0,303
"2023-11-17 00:15:04.033936","Deregue Jhonson",0,303
"2023-11-18 00:15:06.249651","Deregue Jhonson",0,303
"2023-11-19 00:15:18.845258","Deregue Jhonson",0,303
"2023-11-20 00:15:17.806216","Deregue Jhonson",0,303
"2023-11-21 00:15:22.931708","Deregue Jhonson",0,303
"2023-11-22 00:15:22.927699","Deregue Jhonson",0,303
"2023-11-23 00:15:25.371662","Deregue Jhonson",0,303
"2023-11-24 00:15:22.484291","Deregue Jhonson",0,303
"2023-11-25 00:15:21.158149","Deregue Jhonson",0,303
"2023-11-26 00:15:30.222672","Deregue Jhonson",0,303
"2023-11-27 00:15:23.611580","Deregue Jhonson",0,303
"2023-11-28 00:15:28.916958","Deregue Jhonson",0,303
"2023-11-29 00:15:25.310597","Deregue Jhonson",0,303
"2023-11-30 00:15:23.418330","Deregue Jhonson",0,303
"2023-12-01 00:15:29.348936","Deregue Jhonson",0,303
"2023-11-01 00:14:55.010062",Diadorim,211367,670
"2023-11-02 00:15:16.085551",Diadorim,399995,670
"2023-11-03 00:15:15.025393",Diadorim,11941776,671
"2023-11-04 00:15:08.847155",Diadorim,21315493,672
"2023-11-05 00:15:11.062949",Diadorim,270534,672
"2023-11-06 00:15:15.173802",Diadorim,2932895,672
"2023-11-07 00:15:18.678219",Diadorim,1645001,672
"2023-11-08 00:15:11.708733",Diadorim,0,672
"2023-11-09 00:15:15.205341",Diadorim,135822,672
"2023-11-10 00:15:21.576101",Diadorim,0,672
"2023-11-11 00:14:53.903637",Diadorim,2593,672
"2023-11-12 00:15:15.230802",Diadorim,0,672
"2023-11-13 00:15:13.151733",Diadorim,0,672
"2023-11-14 00:15:07.597000",Diadorim,0,672
"2023-11-15 00:15:15.334719",Diadorim,0,672
"2023-11-16 00:15:20.725710",Diadorim,0,672
"2023-11-17 00:15:21.610641",Diadorim,0,672
"2023-11-18 00:15:23.694484",Diadorim,0,672
"2023-11-19 00:15:32.013036",Diadorim,0,672
"2023-11-20 00:15:31.040984",Diadorim,0,672
"2023-11-21 00:15:36.181827",Diadorim,0,672
"2023-11-22 00:15:36.376872",Diadorim,0,672
"2023-11-23 00:15:38.725274",Diadorim,0,672
"2023-11-24 00:15:35.892242",Diadorim,0,672
"2023-11-25 00:15:34.476027",Diadorim,0,672
"2023-11-26 00:15:43.805195",Diadorim,0,672
"2023-11-27 00:15:36.788702",Diadorim,0,672
"2023-11-28 00:15:42.461367",Diadorim,0,672
"2023-11-29 00:15:38.682287",Diadorim,0,672
"2023-11-30 00:15:37.148604",Diadorim,0,672
"2023-12-01 00:15:42.902019",Diadorim,0,672
"2023-11-01 00:15:17.330460",Ekaiicsz,0,720
"2023-11-02 00:15:30.520034",Ekaiicsz,0,720
"2023-11-03 00:15:29.284877",Ekaiicsz,0,720
"2023-11-04 00:15:24.841219",Ekaiicsz,27245033,721
"2023-11-05 00:15:25.814562",Ekaiicsz,0,721
"2023-11-06 00:15:29.563303",Ekaiicsz,0,721
"2023-11-07 00:15:33.238340",Ekaiicsz,0,721
"2023-11-08 00:15:26.190280",Ekaiicsz,0,721
"2023-11-09 00:15:29.626060",Ekaiicsz,0,721
"2023-11-10 00:15:36.147236",Ekaiicsz,0,721
"2023-11-11 00:15:16.036957",Ekaiicsz,0,721
"2023-11-12 00:15:29.425358",Ekaiicsz,0,721
"2023-11-13 00:15:27.662552",Ekaiicsz,0,721
"2023-11-14 00:15:23.786144",Ekaiicsz,0,721
"2023-11-15 00:15:29.457351",Ekaiicsz,0,721
"2023-11-16 00:15:35.781866",Ekaiicsz,0,721
"2023-11-17 00:15:36.142947",Ekaiicsz,0,721
"2023-11-18 00:15:38.347904",Ekaiicsz,0,721
"2023-11-19 00:15:47.584281",Ekaiicsz,0,721
"2023-11-20 00:15:46.609885",Ekaiicsz,0,721
"2023-11-21 00:15:50.406015",Ekaiicsz,0,721
"2023-11-22 00:15:50.891826",Ekaiicsz,0,721
"2023-11-23 00:15:53.297632",Ekaiicsz,0,721
"2023-11-24 00:15:50.356923",Ekaiicsz,0,721
"2023-11-25 00:15:49.127705",Ekaiicsz,0,721
"2023-11-26 00:15:58.563067",Ekaiicsz,0,721
"2023-11-27 00:15:51.288295",Ekaiicsz,0,721
"2023-11-28 00:15:57.027217",Ekaiicsz,0,721
"2023-11-29 00:15:53.155089",Ekaiicsz,0,721
"2023-11-30 00:15:51.499134",Ekaiicsz,0,721
"2023-12-01 00:15:58.781676",Ekaiicsz,0,721
"2023-11-01 00:15:31.956333",Falka,0,911
"2023-11-02 00:15:45.253494",Falka,0,911
"2023-11-03 00:15:45.279611",Falka,0,911
"2023-11-04 00:15:40.174732",Falka,0,911
"2023-11-05 00:15:41.855332",Falka,0,911
"2023-11-06 00:15:44.290440",Falka,0,911
"2023-11-07 00:15:49.538932",Falka,0,911
"2023-11-08 00:15:40.628834",Falka,0,911
"2023-11-09 00:15:45.541342",Falka,0,911
"2023-11-10 00:15:51.062289",Falka,0,911
"2023-11-11 00:15:30.665196",Falka,0,911
"2023-11-12 00:15:44.033123",Falka,0,911
"2023-11-13 00:15:42.335125",Falka,0,911
"2023-11-14 00:15:38.259377",Falka,0,911
"2023-11-15 00:15:44.115759",Falka,0,911
"2023-11-16 00:15:50.648755",Falka,0,911
"2023-11-17 00:15:50.848928",Falka,0,911
"2023-11-18 00:15:53.279699",Falka,0,911
"2023-11-19 00:16:05.265148",Falka,0,911
"2023-11-20 00:16:03.608214",Falka,0,911
"2023-11-21 00:16:13.103381",Falka,0,911
"2023-11-22 00:16:14.579346",Falka,0,911
"2023-11-23 00:16:18.454141",Falka,0,911
"2023-11-24 00:16:12.282242",Falka,0,911
"2023-11-25 00:16:10.678249",Falka,0,911
"2023-11-26 00:16:22.564308",Falka,0,911
"2023-11-27 00:16:15.039883",Falka,0,911
"2023-11-28 00:16:22.029552",Falka,0,911
"2023-11-29 00:16:17.320765",Falka,0,911
"2023-11-30 00:16:13.885064",Falka,0,911
"2023-12-01 00:16:21.658440",Falka,0,911
"2023-11-01 00:15:46.747828",Goraibe,59357210,1075
"2023-11-02 00:16:01.265619",Goraibe,209768,1075
"2023-11-03 00:16:00.705801",Goraibe,323239,1075
"2023-11-04 00:15:55.657053",Goraibe,1642280,1075
"2023-11-05 00:15:56.903904",Goraibe,131129819,1077
"2023-11-06 00:16:00.729257",Goraibe,82387739,1079
"2023-11-07 00:16:09.775670",Goraibe,16320600,1079
"2023-11-08 00:15:57.411126",Goraibe,4119178,1079
"2023-11-09 00:16:01.433813",Goraibe,20563488,1080
"2023-11-10 00:16:15.008619",Goraibe,0,1080
"2023-11-11 00:15:45.960630",Goraibe,0,1080
